"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Engineer's Decor","engineersdecor:rebar_concrete_tile",4996,"Rebar Concrete Tile","engineersdecor:independent/rebar_concrete_tile_slab_recipe_decompose",""
"Engineer's Decor","engineersdecor:rebar_concrete_tile",4996,"Rebar Concrete Tile","engineersdecor:independent/rebar_concrete_tile_stairs_recipe_decompose",""
"Engineer's Decor","engineersdecor:rebar_concrete_tile_slab",4997,"Rebar Concrete Tile Slab","engineersdecor:independent/rebar_concrete_tile_slab_recipe","minecraft:slabs"
"Engineer's Decor","engineersdecor:rebar_concrete_tile_stairs",4998,"Rebar Concrete Tile Stairs","engineersdecor:independent/rebar_concrete_tile_stairs_recipe","minecraft:stairs"
"Engineer's Decor","engineersdecor:rebar_concrete_wall",4995,"Rebar Concrete Wall","engineersdecor:independent/rebar_concrete_wall_recipe","minecraft:walls"
"Engineer's Decor","engineersdecor:sign_caution",5065,"Sign ""Generic Caution""","engineersdecor:independent/sign_caution_recipe",""
"Engineer's Decor","engineersdecor:sign_danger",5059,"Sign ""Caution Really Dangerous There""","engineersdecor:independent/sign_danger_recipe",""
"Engineer's Decor","engineersdecor:sign_defense",5060,"Sign ""Caution Defense System Ahead""","engineersdecor:independent/sign_defense_recipe",""
"Engineer's Decor","engineersdecor:sign_exit",5062,"Exit Sign","engineersdecor:independent/sign_exit_recipe",""
"Engineer's Decor","engineersdecor:sign_factoryarea",5061,"Sign ""Factory Area""","engineersdecor:independent/sign_factoryarea_recipe",""
"Engineer's Decor","engineersdecor:sign_firehazard",5067,"Sign ""Fire Hazard""","engineersdecor:independent/sign_firehazard_recipe",""
"Engineer's Decor","engineersdecor:sign_frost",5070,"Sign ""Frost Warning""","engineersdecor:independent/sign_frost_recipe",""
"Engineer's Decor","engineersdecor:sign_hotsurface",5068,"Sign ""Caution Hot Surface""","engineersdecor:independent/sign_hotsurface_recipe",""
"Engineer's Decor","engineersdecor:sign_hotwire",5058,"Sign ""Caution Hot Wire""","engineersdecor:dependent/sign_hotwire_recipe",""
"Engineer's Decor","engineersdecor:sign_hotwire",5058,"Sign ""Caution Hot Wire""","engineersdecor:independent/sign_hotwire_recipe_wrapback",""
"Engineer's Decor","engineersdecor:sign_laser",5064,"Sign ""Laser Hazard""","engineersdecor:independent/sign_radioactive_recipe",""
"Engineer's Decor","engineersdecor:sign_magichazard",5066,"Sign ""Caution Magical Hazard""","engineersdecor:independent/sign_magichazard_recipe",""
"Engineer's Decor","engineersdecor:sign_magneticfield",5069,"Sign ""Caution Strong Magnetic Field""","engineersdecor:independent/sign_magneticfield_recipe",""
"Engineer's Decor","engineersdecor:sign_radioactive",5063,"Sign ""Radioactive Hazard""","engineersdecor:independent/sign_laser_recipe",""
"Engineer's Decor","engineersdecor:slag_brick_block",4988,"Slag Brick Block","engineersdecor:dependent/slag_brick_block_recipe",""
"Engineer's Decor","engineersdecor:slag_brick_block",4988,"Slag Brick Block","engineersdecor:independent/slag_brick_stairs_recipe_decompose",""
"Engineer's Decor","engineersdecor:slag_brick_block",4988,"Slag Brick Block","engineersdecor:independent/slag_brick_wall_recipe_decompose",""
"Engineer's Decor","engineersdecor:slag_brick_slab",4989,"Slag Brick Slab","engineersdecor:independent/slag_brick_slab_recipe","minecraft:slabs"
"Engineer's Decor","engineersdecor:slag_brick_stairs",4990,"Slag Brick Stairs","engineersdecor:independent/slag_brick_stairs_recipe","minecraft:stairs"
"Engineer's Decor","engineersdecor:slag_brick_wall",4991,"Slag Brick Wall","engineersdecor:independent/slag_brick_wall_recipe","minecraft:walls"
"Engineer's Decor","engineersdecor:small_block_breaker",4966,"Small Block Breaker","engineersdecor:independent/small_block_breaker_recipe",""
"Engineer's Decor","engineersdecor:small_electrical_furnace",4962,"Small Electrical Furnace","engineersdecor:independent/small_electrical_furnace_recipe",""
"Engineer's Decor","engineersdecor:small_fluid_funnel",4977,"Small Fluid Collection Funnel","engineersdecor:independent/small_fluid_funnel_recipe",""
"Engineer's Decor","engineersdecor:small_freezer",4971,"Small Water Freezer","engineersdecor:independent/small_freezer_recipe",""
"Engineer's Decor","engineersdecor:small_lab_furnace",4961,"Small Laboratory Furnace","engineersdecor:independent/small_lab_furnace_recipe",""
"Engineer's Decor","engineersdecor:small_milking_machine",4972,"Small Milking Machine","engineersdecor:independent/small_milking_machine_recipe",""
"Engineer's Decor","engineersdecor:small_mineral_smelter",4970,"Small Mineral Melting Furnace","engineersdecor:independent/small_mineral_smelter_recipe",""
"Engineer's Decor","engineersdecor:small_solar_panel",4968,"Small Solar Panel","engineersdecor:dependent/small_solar_panel_recipe",""
"Engineer's Decor","engineersdecor:small_tree_cutter",4967,"Small Tree Cutter","engineersdecor:independent/small_tree_cutter_recipe",""
"Engineer's Decor","engineersdecor:small_waste_incinerator",4969,"Small Waste Incinerator","engineersdecor:independent/small_waste_incinerator_recipe",""
"Engineer's Decor","engineersdecor:steel_catwalk",5046,"Steel Catwalk","engineersdecor:independent/steel_catwalk_recipe",""
"Engineer's Decor","engineersdecor:steel_catwalk",5046,"Steel Catwalk","engineersdecor:independent/steel_catwalk_ta_recipe_decompose",""
"Engineer's Decor","engineersdecor:steel_catwalk_stairs",5049,"Steel Catwalk Stairs","engineersdecor:independent/steel_catwalk_stairs_recipe",""
"Engineer's Decor","engineersdecor:steel_catwalk_ta",5048,"Raised Steel Catwalk","engineersdecor:independent/steel_catwalk_ta_recipe",""
"Engineer's Decor","engineersdecor:steel_double_t_support",5057,"Steel Double T Support","engineersdecor:independent/steel_double_t_support_recipe",""
"Engineer's Decor","engineersdecor:steel_floor_grating",5043,"Steel Floor Grating","engineersdecor:independent/steel_floor_grating_recipe",""
"Engineer's Decor","engineersdecor:steel_framed_window",5037,"Steel Framed Window","engineersdecor:independent/steel_framed_window_recipe",""
"Engineer's Decor","engineersdecor:steel_mesh_fence",5044,"Steel Mesh Fence","engineersdecor:independent/steel_mesh_fence_recipe",""
"Engineer's Decor","engineersdecor:steel_mesh_fence_gate",5045,"Steel Mesh Fence Gate","engineersdecor:independent/steel_mesh_fence_gate_recipe",""
"Engineer's Decor","engineersdecor:steel_railing",5047,"Steel Railing","engineersdecor:independent/steel_railing_recipe",""
"Engineer's Decor","engineersdecor:steel_table",5038,"Steel Table","engineersdecor:independent/steel_table_recipe",""
"Engineer's Decor","engineersdecor:straight_pipe_valve",4974,"Fluid Pipe Check Valve","engineersdecor:dependent/straight_pipe_valve_recipe",""
"Engineer's Decor","engineersdecor:straight_pipe_valve_redstone",4975,"Redstone Controlled Fluid Valve","engineersdecor:dependent/straight_pipe_valve_redstone_recipe",""
"Engineer's Decor","engineersdecor:straight_pipe_valve_redstone",4975,"Redstone Controlled Fluid Valve","engineersdecor:independent/straight_pipe_valve_redstone_recipe_backcycle",""
"Engineer's Decor","engineersdecor:straight_pipe_valve_redstone_analog",4976,"Redstone Analog Fluid Valve","engineersdecor:independent/straight_pipe_valve_redstone_analog_recipe",""
"Engineer's Decor","engineersdecor:thick_steel_pole",5055,"Straight Thick Steel Pole","engineersdecor:independent/thick_steel_pole_recipe",""
"Engineer's Decor","engineersdecor:thick_steel_pole",5055,"Straight Thick Steel Pole","engineersdecor:independent/thick_steel_pole_recipe_backcycle",""
"Engineer's Decor","engineersdecor:thick_steel_pole_head",5056,"Straight Thick Steel Pole Head/Foot","engineersdecor:independent/thick_steel_pole_head_recipe",""
"Engineer's Decor","engineersdecor:thin_steel_pole",5053,"Straight Thin Steel Pole","engineersdecor:independent/thin_steel_pole_recipe",""
"Engineer's Decor","engineersdecor:thin_steel_pole",5053,"Straight Thin Steel Pole","engineersdecor:independent/thin_steel_pole_recipe_backcycle",""
"Engineer's Decor","engineersdecor:thin_steel_pole_head",5054,"Straight Thin Steel Pole head/foot","engineersdecor:independent/thin_steel_pole_head_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_broad_windowsill",5035,"Broad Treated Wood Window Sill","engineersdecor:independent/treated_wood_broad_windowsill",""
"Engineer's Decor","engineersdecor:treated_wood_ladder",5023,"Treated Wood Ladder","engineersdecor:independent/treated_wood_ladder_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_pole",5050,"Straight Treated Wood Pole","engineersdecor:dependent/treated_wood_pole_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_pole",5050,"Straight Treated Wood Pole","engineersdecor:independent/treated_wood_pole_wrapover_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_pole_head",5051,"Straight Treated Wood Pole Head/Foot","engineersdecor:independent/treated_wood_pole_head_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_pole_support",5052,"Straight Treated Wood Pole Support","engineersdecor:independent/treated_wood_pole_support_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_side_table",5033,"Treated Wood Side Table","engineersdecor:dependent/treated_wood_side_table_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_stool",5032,"Treated Wood Stool","engineersdecor:dependent/treated_wood_stool_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_table",5031,"Treated Wood Table","engineersdecor:dependent/treated_wood_table_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_window",5036,"Treated Wood Window","engineersdecor:dependent/treated_wood_window_recipe",""
"Engineer's Decor","engineersdecor:treated_wood_windowsill",5034,"Treated Wood Window Sill","engineersdecor:dependent/treated_wood_windowsill_recipe",""
"Engineer's Decor","immersiveengineering:slab_sheetmetal_aluminum",2804,"Aluminium Sheetmetal Slab","engineersdecor:dependent/halfslab_sheetmetal_aluminum_recipe_decompose",""
"Engineer's Decor","immersiveengineering:slab_sheetmetal_copper",2795,"Copper Sheetmetal Slab","engineersdecor:dependent/halfslab_sheetmetal_copper_recipe_decompose",""
"Engineer's Decor","immersiveengineering:slab_sheetmetal_gold",2877,"Gold Sheetmetal Slab","engineersdecor:dependent/halfslab_sheetmetal_gold_recipe_decompose",""
"Engineer's Decor","immersiveengineering:slab_sheetmetal_iron",2873,"Iron Sheetmetal Slab","engineersdecor:dependent/halfslab_sheetmetal_iron_recipe_decompose",""
"Engineer's Decor","immersiveengineering:slab_sheetmetal_steel",2865,"Steel Sheetmetal Slab","engineersdecor:dependent/halfslab_sheetmetal_steel_recipe_decompose",""
"Engineer's Decor","immersiveengineering:slab_treated_wood_horizontal",2939,"Treated Wood Slab","engineersdecor:dependent/halfslab_treated_wood_recipe_decompose","forge:treated_wood_slab"
"Engineer's Decor","patchouli:guide_book",3534,"Engineer's Decor","engineersdecor:independent/engineersdecor_manual_recipe",""
"Extended Lights","extlights:blaze_tube",3721,"Blaze Tube","extlights:blaze_tube_craft",""
"Extended Lights","extlights:blaze_tube",3721,"Blaze Tube","extlights:blaze_tube_craft_alt",""
"Extended Lights","extlights:glowstone_bulb",3717,"Glowstone Bulb","extlights:glowstone_bulb_craft",""
"Extended Lights","extlights:light_beam_post",3765,"Post Lamp Beam","extlights:light_beam_post_craft",""
"Extended Lights","extlights:light_beam_thin",3764,"Thin Lamp Beam","extlights:light_beam_thin_craft",""
"Extended Lights","extlights:light_brazier_bowl_andesite",3771,"Andesite Brazier","extlights:light_brazier_bowl_andesite_craft",""
"Extended Lights","extlights:light_brazier_bowl_diorite",3770,"Diorite Brazier","extlights:light_brazier_bowl_diorite_craft",""
"Extended Lights","extlights:light_brazier_bowl_granite",3769,"Granite Brazier","extlights:light_brazier_bowl_granite_craft",""
"Extended Lights","extlights:light_brazier_bowl_stone",3768,"Stone Brazier","extlights:light_brazier_bowl_stone_craft",""
"Extended Lights","extlights:light_brazier_stand_iron",3766,"Fancy Iron Brazier","extlights:light_brazier_stand_iron_craft",""
"Extended Lights","extlights:light_candelabra_gold",3733,"Golden Candelabra","extlights:light_candelabra_gold_craft",""
"Extended Lights","extlights:light_candelabra_iron",3732,"Iron Candelabra","extlights:light_candelabra_iron_craft",""
"Extended Lights","extlights:light_candle",3722,"Candle","extlights:light_candle_craft",""
"Extended Lights","extlights:light_candle_arm_one_gold",3736,"Candle with Gold Arm","extlights:light_candle_arm_one_gold_craft",""
"Extended Lights","extlights:light_candle_arm_one_iron",3734,"Candle with Iron Arm","extlights:light_candle_arm_one_iron_craft",""
"Extended Lights","extlights:light_candle_arm_two_gold",3737,"Candle with Double Gold Arm","extlights:light_candle_arm_two_gold_craft",""
"Extended Lights","extlights:light_candle_arm_two_iron",3735,"Candle with Double Iron Arm","extlights:light_candle_arm_two_iron_craft",""
"Extended Lights","extlights:light_candle_large",3724,"Large Candle","extlights:light_candle_large_craft",""
"Extended Lights","extlights:light_candle_support_gold",3729,"Candle with Golden Support","extlights:light_candle_support_gold_craft",""
"Extended Lights","extlights:light_candle_support_iron",3728,"Candle with Iron Support","extlights:light_candle_support_iron_craft",""
"Extended Lights","extlights:light_candle_support_tall_gold",3731,"Candle with Tall Gold Support","extlights:light_candle_support_tall_gold_craft",""
"Extended Lights","extlights:light_candle_support_tall_iron",3730,"Candle with Tall Iron Support","extlights:light_candle_support_tall_iron_craft",""
"Extended Lights","extlights:light_candleplate_clay",3725,"Candle with Clay Plate","extlights:light_candleplate_clay_craft",""
"Extended Lights","extlights:light_candleplate_gold",3727,"Candle with Golden Plate","extlights:light_candleplate_gold_craft",""
"Extended Lights","extlights:light_candleplate_iron",3726,"Candle with Iron Plate","extlights:light_candleplate_iron_craft",""
"Extended Lights","extlights:light_candlestick",3723,"Candlestick","extlights:light_candlestick_craft",""
"Extended Lights","extlights:light_lamp_bulb",3744,"Bulb Lamp","extlights:light_lamp_bulb_craft",""
"Extended Lights","extlights:light_lamp_paper_cyan",3746,"Cyan Lamp with Paper Cover","extlights:light_lamp_paper_cyan_craft",""
"Extended Lights","extlights:light_lamp_paper_red",3745,"Red Lamp with Paper Cover","extlights:light_lamp_paper_red_craft",""
"Extended Lights","extlights:light_lantern_bulb",3738,"Bulb Lantern","extlights:light_lantern_bulb_craft",""
"Extended Lights","extlights:light_lantern_caged",3741,"Caged Lantern","extlights:light_lantern_caged_craft",""
"Extended Lights","extlights:light_lantern_fancy",3740,"Fancy Lantern","extlights:light_lantern_fancy_craft",""
"Extended Lights","extlights:light_lantern_paper_cyan",3743,"Cyan Lantern with Paper Cover","extlights:light_lantern_paper_cyan_craft",""
"Extended Lights","extlights:light_lantern_paper_red",3742,"Red Lantern with Paper Cover","extlights:light_lantern_paper_red_craft",""
"Extended Lights","extlights:light_lantern_shroomlight",3774,"Shroomlight Lantern","extlights:light_lantern_shroomlight_craft",""
"Extended Lights","extlights:light_lantern_square",3739,"Square Lantern","extlights:light_lantern_square_craft",""
"Extended Lights","extlights:light_mini_jack_angry",3777,"Mini Jack o'Lantern - Angry","extlights:light_mini_jack_angry_craft",""
"Extended Lights","extlights:light_mini_jack_crazy",3779,"Mini Jack o'Lantern - Crazy","extlights:light_mini_jack_crazy_craft",""
"Extended Lights","extlights:light_mini_jack_happy",3778,"Mini Jack o'Lantern - Happy","extlights:light_mini_jack_happy_craft",""
"Extended Lights","extlights:light_mini_jack_sad",3780,"Mini Jack o'Lantern - Sad","extlights:light_mini_jack_sad_craft",""
"Extended Lights","extlights:light_modern_ceil_square_black",3747,"Light Panel - Black Concrete (ceiling)","extlights:light_modern_ceil_square_black_craft",""
"Extended Lights","extlights:light_modern_ceil_square_white",3748,"Light Panel - White Concrete (ceiling)","extlights:light_modern_ceil_square_white_craft",""
"Extended Lights","extlights:light_modern_ceil_tube_black",3753,"Tube Light - Black Concrete (ceiling)","extlights:light_modern_ceil_tube_black_craft",""
