"Mod name","Registry name","Item ID","Display name","Exists"
"Decorative Blocks","decorative_blocks:dead_palisade","decorative_blocks:dead_palisade","Dead Palisade","true"
"Decorative Blocks","decorative_blocks:dead_seat","decorative_blocks:dead_seat","Dead Seat","true"
"Decorative Blocks","decorative_blocks:dead_support","decorative_blocks:dead_support","Dead Support","true"
"Decorative Blocks","decorative_blocks:fir_beam","decorative_blocks:fir_beam","Fir Beam","true"
"Decorative Blocks","decorative_blocks:fir_palisade","decorative_blocks:fir_palisade","Fir Palisade","true"
"Decorative Blocks","decorative_blocks:fir_seat","decorative_blocks:fir_seat","Fir Seat","true"
"Decorative Blocks","decorative_blocks:fir_support","decorative_blocks:fir_support","Fir Support","true"
"Decorative Blocks","decorative_blocks:hellbark_beam","decorative_blocks:hellbark_beam","Hellbark Beam","true"
"Decorative Blocks","decorative_blocks:hellbark_palisade","decorative_blocks:hellbark_palisade","Hellbark Palisade","true"
"Decorative Blocks","decorative_blocks:hellbark_seat","decorative_blocks:hellbark_seat","Hellbark Seat","true"
"Decorative Blocks","decorative_blocks:hellbark_support","decorative_blocks:hellbark_support","Hellbark Support","true"
"Decorative Blocks","decorative_blocks:jacaranda_beam","decorative_blocks:jacaranda_beam","Jacaranda Beam","true"
"Decorative Blocks","decorative_blocks:jacaranda_palisade","decorative_blocks:jacaranda_palisade","Jacaranda Palisade","true"
"Decorative Blocks","decorative_blocks:jacaranda_seat","decorative_blocks:jacaranda_seat","Jacaranda Seat","true"
"Decorative Blocks","decorative_blocks:jacaranda_support","decorative_blocks:jacaranda_support","Jacaranda Support","true"
"Decorative Blocks","decorative_blocks:jungle_beam","decorative_blocks:jungle_beam","Jungle Beam","true"
"Decorative Blocks","decorative_blocks:jungle_palisade","decorative_blocks:jungle_palisade","Jungle Palisade","true"
"Decorative Blocks","decorative_blocks:jungle_seat","decorative_blocks:jungle_seat","Jungle Seat","true"
"Decorative Blocks","decorative_blocks:jungle_support","decorative_blocks:jungle_support","Jungle Support","true"
"Decorative Blocks","decorative_blocks:lattice","decorative_blocks:lattice","Lattice","true"
"Decorative Blocks","decorative_blocks:magic_beam","decorative_blocks:magic_beam","Magic Beam","true"
"Decorative Blocks","decorative_blocks:magic_palisade","decorative_blocks:magic_palisade","Magic Palisade","true"
"Decorative Blocks","decorative_blocks:magic_seat","decorative_blocks:magic_seat","Magic Seat","true"
"Decorative Blocks","decorative_blocks:magic_support","decorative_blocks:magic_support","Magic Support","true"
"Decorative Blocks","decorative_blocks:mahogany_beam","decorative_blocks:mahogany_beam","Mahogany Beam","true"
"Decorative Blocks","decorative_blocks:mahogany_palisade","decorative_blocks:mahogany_palisade","Mahogany Palisade","true"
"Decorative Blocks","decorative_blocks:mahogany_seat","decorative_blocks:mahogany_seat","Mahogany Seat","true"
"Decorative Blocks","decorative_blocks:mahogany_support","decorative_blocks:mahogany_support","Mahogany Support","true"
"Decorative Blocks","decorative_blocks:oak_beam","decorative_blocks:oak_beam","Oak Beam","true"
"Decorative Blocks","decorative_blocks:oak_palisade","decorative_blocks:oak_palisade","Oak Palisade","true"
"Decorative Blocks","decorative_blocks:oak_seat","decorative_blocks:oak_seat","Oak Seat","true"
"Decorative Blocks","decorative_blocks:oak_support","decorative_blocks:oak_support","Oak Support","true"
"Decorative Blocks","decorative_blocks:palm_beam","decorative_blocks:palm_beam","Palm Beam","true"
"Decorative Blocks","decorative_blocks:palm_palisade","decorative_blocks:palm_palisade","Palm Palisade","true"
"Decorative Blocks","decorative_blocks:palm_seat","decorative_blocks:palm_seat","Palm Seat","true"
"Decorative Blocks","decorative_blocks:palm_support","decorative_blocks:palm_support","Palm Support","true"
"Decorative Blocks","decorative_blocks:redwood_beam","decorative_blocks:redwood_beam","Redwood Beam","true"
"Decorative Blocks","decorative_blocks:redwood_palisade","decorative_blocks:redwood_palisade","Redwood Palisade","true"
"Decorative Blocks","decorative_blocks:redwood_seat","decorative_blocks:redwood_seat","Redwood Seat","true"
"Decorative Blocks","decorative_blocks:redwood_support","decorative_blocks:redwood_support","Redwood Support","true"
"Decorative Blocks","decorative_blocks:rocky_dirt","decorative_blocks:rocky_dirt","Rocky Dirt","true"
"Decorative Blocks","decorative_blocks:soul_bonfire","","Soul Bonfire","true"
"Decorative Blocks","decorative_blocks:soul_brazier","decorative_blocks:soul_brazier","Soul Brazier","true"
"Decorative Blocks","decorative_blocks:soul_chandelier","decorative_blocks:soul_chandelier","Soul Chandelier","true"
"Decorative Blocks","decorative_blocks:spruce_beam","decorative_blocks:spruce_beam","Spruce Beam","true"
"Decorative Blocks","decorative_blocks:spruce_palisade","decorative_blocks:spruce_palisade","Spruce Palisade","true"
"Decorative Blocks","decorative_blocks:spruce_seat","decorative_blocks:spruce_seat","Spruce Seat","true"
"Decorative Blocks","decorative_blocks:spruce_support","decorative_blocks:spruce_support","Spruce Support","true"
"Decorative Blocks","decorative_blocks:stone_pillar","decorative_blocks:stone_pillar","Stone Pillar","true"
"Decorative Blocks","decorative_blocks:thatch","","block.decorative_blocks.thatch","true"
"Decorative Blocks","decorative_blocks:umbran_beam","decorative_blocks:umbran_beam","Umbran Beam","true"
"Decorative Blocks","decorative_blocks:umbran_palisade","decorative_blocks:umbran_palisade","Umbran Palisade","true"
"Decorative Blocks","decorative_blocks:umbran_seat","decorative_blocks:umbran_seat","Umbran Seat","true"
"Decorative Blocks","decorative_blocks:umbran_support","decorative_blocks:umbran_support","Umbran Support","true"
"Decorative Blocks","decorative_blocks:warped_beam","decorative_blocks:warped_beam","Warped Beam","true"
"Decorative Blocks","decorative_blocks:warped_palisade","decorative_blocks:warped_palisade","Warped Palisade","true"
"Decorative Blocks","decorative_blocks:warped_seat","decorative_blocks:warped_seat","Warped Seat","true"
"Decorative Blocks","decorative_blocks:warped_support","decorative_blocks:warped_support","Warped Support","true"
"Decorative Blocks","decorative_blocks:willow_beam","decorative_blocks:willow_beam","Willow Beam","true"
"Decorative Blocks","decorative_blocks:willow_palisade","decorative_blocks:willow_palisade","Willow Palisade","true"
"Decorative Blocks","decorative_blocks:willow_seat","decorative_blocks:willow_seat","Willow Seat","true"
"Decorative Blocks","decorative_blocks:willow_support","decorative_blocks:willow_support","Willow Support","true"
"Engineer's Decor","engineersdecor:clinker_brick_block","engineersdecor:clinker_brick_block","Clinker Brick Block","true"
"Engineer's Decor","engineersdecor:clinker_brick_sastor_corner_block","engineersdecor:clinker_brick_sastor_corner_block","Sandstone Ornated Clinker Brick","true"
"Engineer's Decor","engineersdecor:clinker_brick_slab","engineersdecor:clinker_brick_slab","Clinker Brick Slab","true"
"Engineer's Decor","engineersdecor:clinker_brick_stained_block","engineersdecor:clinker_brick_stained_block","Stained Clinker Brick Block","true"
"Engineer's Decor","engineersdecor:clinker_brick_stained_slab","engineersdecor:clinker_brick_stained_slab","Stained Clinker Brick Slab","true"
"Engineer's Decor","engineersdecor:clinker_brick_stained_stairs","engineersdecor:clinker_brick_stained_stairs","Stained Clinker Brick Stairs","true"
"Engineer's Decor","engineersdecor:clinker_brick_stairs","engineersdecor:clinker_brick_stairs","Clinker Brick Stairs","true"
"Engineer's Decor","engineersdecor:clinker_brick_wall","engineersdecor:clinker_brick_wall","Clinker Brick Wall","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof","engineersdecor:dark_shingle_roof","Dark Shingle Roof","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_block","engineersdecor:dark_shingle_roof_block","Dark Shingle Roof Block","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_chimney","engineersdecor:dark_shingle_roof_chimney","Dark Shingle Roof Chimney.","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_chimneytrunk","engineersdecor:dark_shingle_roof_chimneytrunk","Dark Shingle Roof Chimney Trunk","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_metallized","engineersdecor:dark_shingle_roof_metallized","Dark Shingle Roof Snow Guard","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_skylight","engineersdecor:dark_shingle_roof_skylight","Dark Shingle Roof Skylight","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_slab","engineersdecor:dark_shingle_roof_slab","Dark Shingle Roof Slab","true"
"Engineer's Decor","engineersdecor:dark_shingle_roof_slabslice","engineersdecor:dark_shingle_roof_slabslice","Dark Shingle Roof Slab Slice","true"
"Engineer's Decor","engineersdecor:dense_grit_dirt_block","engineersdecor:dense_grit_dirt_block","Dense Grit Dirt","true"
"Engineer's Decor","engineersdecor:dense_grit_sand_block","engineersdecor:dense_grit_sand_block","Dense Grit Sand","true"
"Engineer's Decor","engineersdecor:factory_dropper","engineersdecor:factory_dropper","Factory Dropper","true"
"Engineer's Decor","engineersdecor:factory_hopper","engineersdecor:factory_hopper","Factory Hopper","true"
"Engineer's Decor","engineersdecor:factory_placer","engineersdecor:factory_placer","Factory Block Placer","true"
"Engineer's Decor","engineersdecor:fluid_barrel","engineersdecor:fluid_barrel","Fluid Barrel","true"
"Engineer's Decor","engineersdecor:gas_concrete","engineersdecor:gas_concrete","Gas Concrete Block","true"
"Engineer's Decor","engineersdecor:gas_concrete_slab","engineersdecor:gas_concrete_slab","Gas Concrete Slab","true"
"Engineer's Decor","engineersdecor:gas_concrete_stairs","engineersdecor:gas_concrete_stairs","Gas Concrete Stairs","true"
"Engineer's Decor","engineersdecor:gas_concrete_wall","engineersdecor:gas_concrete_wall","Gas Concrete Wall","true"
"Engineer's Decor","engineersdecor:halfslab_gas_concrete","engineersdecor:halfslab_gas_concrete","Gas Concrete Slice","true"
"Engineer's Decor","engineersdecor:halfslab_rebar_concrete","engineersdecor:halfslab_rebar_concrete","Rebar Concrete Slice","true"
"Engineer's Decor","engineersdecor:halfslab_sheetmetal_aluminum","engineersdecor:halfslab_sheetmetal_aluminum","Aluminum Sheet Metal Slice","true"
"Engineer's Decor","engineersdecor:halfslab_sheetmetal_copper","engineersdecor:halfslab_sheetmetal_copper","Copper Sheet Metal Slice","true"
"Engineer's Decor","engineersdecor:halfslab_sheetmetal_gold","engineersdecor:halfslab_sheetmetal_gold","Gold Sheet Metal Slice","true"
"Engineer's Decor","engineersdecor:halfslab_sheetmetal_iron","engineersdecor:halfslab_sheetmetal_iron","Iron Sheet Metal Slice","true"
"Engineer's Decor","engineersdecor:halfslab_sheetmetal_steel","engineersdecor:halfslab_sheetmetal_steel","Steel Sheet Metal Slice","true"
"Engineer's Decor","engineersdecor:halfslab_treated_wood","engineersdecor:halfslab_treated_wood","Treated Wood Slice","true"
"Engineer's Decor","engineersdecor:iron_bulb_light","engineersdecor:iron_bulb_light","Iron Bulb Light","true"
"Engineer's Decor","engineersdecor:iron_ceiling_edge_light","engineersdecor:iron_ceiling_edge_light","Ceiling Edge Light","true"
"Engineer's Decor","engineersdecor:iron_floor_edge_light","engineersdecor:iron_floor_edge_light","Inset Floor Edge Light","true"
"Engineer's Decor","engineersdecor:iron_hatch","engineersdecor:iron_hatch","Iron Hatch","true"
"Engineer's Decor","engineersdecor:iron_inset_light","engineersdecor:iron_inset_light","Inset Light","true"
"Engineer's Decor","engineersdecor:labeled_crate","engineersdecor:labeled_crate","Labeled Crate","true"
"Engineer's Decor","engineersdecor:metal_crafting_table","engineersdecor:metal_crafting_table","Metal Crafting Table","true"
"Engineer's Decor","engineersdecor:metal_rung_ladder","engineersdecor:metal_rung_ladder","Metal Rung Ladder","true"
"Engineer's Decor","engineersdecor:metal_rung_steps","engineersdecor:metal_rung_steps","Staggered Metal Steps","true"
"Engineer's Decor","engineersdecor:metal_sliding_door","engineersdecor:metal_sliding_door","Metal Sliding Door","true"
"Engineer's Decor","engineersdecor:old_industrial_wood_door","engineersdecor:old_industrial_wood_door","Old Industrial Wood Door","true"
"Engineer's Decor","engineersdecor:old_industrial_wood_planks","engineersdecor:old_industrial_wood_planks","Old Industrial Wood Planks","true"
"Engineer's Decor","engineersdecor:old_industrial_wood_slab","engineersdecor:old_industrial_wood_slab","Old Industrial Wood Slab","true"
"Engineer's Decor","engineersdecor:old_industrial_wood_slabslice","engineersdecor:old_industrial_wood_slabslice","Old Industrial Wood Slab Slice","true"
"Engineer's Decor","engineersdecor:old_industrial_wood_stairs","engineersdecor:old_industrial_wood_stairs","Old Industrial Wood Stairs","true"
"Engineer's Decor","engineersdecor:panzerglass_block","engineersdecor:panzerglass_block","Panzer Glass Block","true"
"Engineer's Decor","engineersdecor:panzerglass_slab","engineersdecor:panzerglass_slab","Panzer Glass Slab","true"
"Engineer's Decor","engineersdecor:rebar_concrete","engineersdecor:rebar_concrete","Rebar Concrete Block","true"
"Engineer's Decor","engineersdecor:rebar_concrete_slab","engineersdecor:rebar_concrete_slab","Rebar Concrete Slab","true"
"Engineer's Decor","engineersdecor:rebar_concrete_stairs","engineersdecor:rebar_concrete_stairs","Rebar Concrete Stairs","true"
