"Mod name","Registry name","Item ID","Display name"
"Farmer's Delight","farmersdelight:organic_compost",2697,"Organic Compost"
"Farmer's Delight","farmersdelight:pasta_with_meatballs",2766,"Pasta with Meatballs"
"Farmer's Delight","farmersdelight:pasta_with_mutton_chop",2767,"Pasta with Mutton Chop"
"Farmer's Delight","farmersdelight:pie_crust",2738,"Pie Crust"
"Farmer's Delight","farmersdelight:pumpkin_slice",2728,"Pumpkin Slice"
"Farmer's Delight","farmersdelight:pumpkin_soup",2763,"Pumpkin Soup"
"Farmer's Delight","farmersdelight:ratatouille",2771,"Ratatouille"
"Farmer's Delight","farmersdelight:raw_pasta",2727,"Raw Pasta"
"Farmer's Delight","farmersdelight:rice",2720,"Rice"
"Farmer's Delight","farmersdelight:rice_bale",2684,"Rice Bale"
"Farmer's Delight","farmersdelight:rice_panicle",2719,"Rice Panicle"
"Farmer's Delight","farmersdelight:rich_soil",2698,"Rich Soil"
"Farmer's Delight","farmersdelight:rich_soil_farmland",2699,"Rich Soil Farmland"
"Farmer's Delight","farmersdelight:rope",2700,"Rope"
"Farmer's Delight","farmersdelight:safety_net",2685,"Safety Net"
"Farmer's Delight","farmersdelight:salmon_slice",2736,"Raw Salmon Slice"
"Farmer's Delight","farmersdelight:shepherds_pie",2770,"Shepherd's Pie"
"Farmer's Delight","farmersdelight:spruce_pantry",2688,"Spruce Pantry"
"Farmer's Delight","farmersdelight:squid_ink_pasta",2772,"Squid Ink Pasta"
"Farmer's Delight","farmersdelight:steak_and_potatoes",2769,"Steak and Potatoes"
"Farmer's Delight","farmersdelight:stove",2677,"Stove"
"Farmer's Delight","farmersdelight:straw",2706,"Straw"
"Farmer's Delight","farmersdelight:stuffed_potato",2755,"Stuffed Potato"
"Farmer's Delight","farmersdelight:stuffed_pumpkin",2756,"Stuffed Pumpkin"
"Farmer's Delight","farmersdelight:sweet_berry_cheesecake",2740,"Sweet Berry Cheesecake"
"Farmer's Delight","farmersdelight:sweet_berry_cheesecake_slice",2744,"Slice of Sweet Berry Cheesecake"
"Farmer's Delight","farmersdelight:sweet_berry_cookie",2746,"Sweet Berry Cookie"
"Farmer's Delight","farmersdelight:tatami",2694,"Tatami Block"
"Farmer's Delight","farmersdelight:tomato",2717,"Tomato"
"Farmer's Delight","farmersdelight:tomato_crate",2682,"Tomato Crate"
"Farmer's Delight","farmersdelight:tomato_sauce",2726,"Tomato Sauce"
"Farmer's Delight","farmersdelight:tomato_seeds",2722,"Tomato Seeds"
"Farmer's Delight","farmersdelight:tree_bark",2708,"Tree Bark"
"Farmer's Delight","farmersdelight:vegetable_noodles",2768,"Vegetable Noodles"
"Farmer's Delight","farmersdelight:vegetable_soup",2760,"Vegetable Soup"
"Farmer's Delight","farmersdelight:warped_pantry",2693,"Warped Pantry"
"Farmer's Delight","farmersdelight:wild_beetroots",2714,"Sea Beet"
"Farmer's Delight","farmersdelight:wild_cabbages",2709,"Wild Cabbage"
"Farmer's Delight","farmersdelight:wild_carrots",2712,"Wild Carrots"
"Farmer's Delight","farmersdelight:wild_onions",2710,"Wild Onions"
"Farmer's Delight","farmersdelight:wild_potatoes",2713,"Wild Potatoes"
"Farmer's Delight","farmersdelight:wild_rice",2715,"Wild Rice"
"Farmer's Delight","farmersdelight:wild_tomatoes",2711,"Tomato Vines"
"Gauges and Switches","rsgauges:arrow_target",1166,"Arrow Target"
"Gauges and Switches","rsgauges:door_sensor_switch",1169,"Door sensor"
"Gauges and Switches","rsgauges:elevator_button",1168,"Elevator Button"
"Gauges and Switches","rsgauges:glass_button",1148,"Glass Button"
"Gauges and Switches","rsgauges:glass_contact_mat",1152,"Glass Contact Plate"
"Gauges and Switches","rsgauges:glass_day_timer",1153,"Glass Day Timer Clock"
"Gauges and Switches","rsgauges:glass_door_contact_mat",1151,"Configurable Glass Contact Plate"
"Gauges and Switches","rsgauges:glass_entity_detector",1155,"Glass Infrared Entity Detector"
"Gauges and Switches","rsgauges:glass_interval_timer",1154,"Glass Interval Signal Timer"
"Gauges and Switches","rsgauges:glass_linear_entity_detector",1156,"Glass Linear Laser Entity Detector"
"Gauges and Switches","rsgauges:glass_rotary_switch",1146,"Bistable Glass Switch"
"Gauges and Switches","rsgauges:glass_small_button",1149,"Small Glass Button"
"Gauges and Switches","rsgauges:glass_touch_button",1150,"Glass Touch Button"
"Gauges and Switches","rsgauges:glass_touch_switch",1147,"Bistable Glass Touch Switch"
"Gauges and Switches","rsgauges:glass_vertical_bar_gauge",1157,"Glass Bar Redstone Gauge"
"Gauges and Switches","rsgauges:industrial_alarm_lamp",1121,"Alarm Lamp"
"Gauges and Switches","rsgauges:industrial_alarm_siren",1122,"Alarm Siren"
"Gauges and Switches","rsgauges:industrial_analog_angular_gauge",1116,"Analog Voltmeter Redstone Gauge"
"Gauges and Switches","rsgauges:industrial_analog_horizontal_gauge",1120,"Small Analog Voltmeter Redstone Gauge"
"Gauges and Switches","rsgauges:industrial_block_detector",1107,"Industrial Block Category Detector"
"Gauges and Switches","rsgauges:industrial_button",1087,"Machine Button"
"Gauges and Switches","rsgauges:industrial_comparator_switch",1106,"Industrial Comparator Switch"
"Gauges and Switches","rsgauges:industrial_contact_mat",1094,"Industrial Contact Mat"
"Gauges and Switches","rsgauges:industrial_day_timer",1099,"Industrial Day Timer Clock"
"Gauges and Switches","rsgauges:industrial_dimmer",1092,"Industrial Dimmer"
"Gauges and Switches","rsgauges:industrial_door_contact_mat",1093,"Industrial Door Contact Mat"
"Gauges and Switches","rsgauges:industrial_double_pole_button",1089,"Industrial Button"
"Gauges and Switches","rsgauges:industrial_entity_detector",1101,"Industrial Infrared Entity Detector"
"Gauges and Switches","rsgauges:industrial_estop_switch",1085,"ESTOP Button"
"Gauges and Switches","rsgauges:industrial_fallthrough_detector",1098,"Industrial Fall-Through Detection Frame"
"Gauges and Switches","rsgauges:industrial_fenced_button",1088,"Fenced Machine Button"
"Gauges and Switches","rsgauges:industrial_foot_button",1090,"Industrial Foot Button"
"Gauges and Switches","rsgauges:industrial_green_blinking_led",1124,"Green Blinking LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_green_led",1123,"Green LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_high_sensitive_trapdoor",1097,"Industrial Sensitive Shock Activated Trapdoor"
"Gauges and Switches","rsgauges:industrial_hopper_switch",1086,"Hopper Blocker"
"Gauges and Switches","rsgauges:industrial_interval_timer",1100,"Industrial Interval Signal Timer"
"Gauges and Switches","rsgauges:industrial_knock_button",1115,"Knock Detector Pulse Switch (industrial)"
"Gauges and Switches","rsgauges:industrial_knock_switch",1114,"Knock Detector Bistable Switch (industrial)"
"Gauges and Switches","rsgauges:industrial_lever",1081,"Industrial Lever"
"Gauges and Switches","rsgauges:industrial_light_sensor",1103,"Industrial Local Light Sensor"
"Gauges and Switches","rsgauges:industrial_lightning_sensor",1105,"Industrial Thunderstorm Detector"
"Gauges and Switches","rsgauges:industrial_linear_entity_detector",1102,"Industrial Linear Laser Entity Detector"
"Gauges and Switches","rsgauges:industrial_machine_switch",1084,"Two-Button Machine Switch"
"Gauges and Switches","rsgauges:industrial_pull_handle",1091,"Industrial Pull Handle Button"
"Gauges and Switches","rsgauges:industrial_rain_sensor",1104,"Industrial Rain Sensor"
"Gauges and Switches","rsgauges:industrial_red_blinking_led",1128,"Red LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_red_led",1127,"Red LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_rotary_lever",1082,"Industrial Rotary Lever"
"Gauges and Switches","rsgauges:industrial_rotary_machine_switch",1083,"Rotary Machine Switch"
"Gauges and Switches","rsgauges:industrial_shock_sensitive_contact_mat",1095,"Industrial Shock Sensitive Contact Mat"
"Gauges and Switches","rsgauges:industrial_shock_sensitive_trapdoor",1096,"Industrial Shock Activated Trapdoor"
"Gauges and Switches","rsgauges:industrial_small_digital_gauge",1118,"Small Digital Display Redstone Gauge"
"Gauges and Switches","rsgauges:industrial_small_lever",1080,"Industrial Contact Lever"
"Gauges and Switches","rsgauges:industrial_switchlink_cased_pulse_receiver",1111,"Industrial Cased Pulse Switch Link Receiver"
"Gauges and Switches","rsgauges:industrial_switchlink_cased_receiver",1109,"Industrial Cased Switch Link Receiver"
"Gauges and Switches","rsgauges:industrial_switchlink_pulse_receiver",1110,"Industrial Pulse Switch Link Receiver"
"Gauges and Switches","rsgauges:industrial_switchlink_pulse_relay",1113,"Industrial Switch Link Pulse Sender"
"Gauges and Switches","rsgauges:industrial_switchlink_receiver",1108,"Industrial Switch Link Receiver"
"Gauges and Switches","rsgauges:industrial_switchlink_relay",1112,"Industrial Switch Link Sender"
"Gauges and Switches","rsgauges:industrial_tube_gauge",1119,"Glass Tube Redstone Gauge"
"Gauges and Switches","rsgauges:industrial_vertical_bar_gauge",1117,"Analog Bar Redstone Gauge"
"Gauges and Switches","rsgauges:industrial_white_blinking_led",1130,"White Blinking LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_white_led",1129,"White LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_yellow_blinking_led",1126,"Yellow Blinking LED Redstone Indicator"
"Gauges and Switches","rsgauges:industrial_yellow_led",1125,"Yellow LED Redstone Indicator"
"Gauges and Switches","rsgauges:light_switch",1165,"Small Light Switch"
"Gauges and Switches","rsgauges:oldfancy_bistableswitch1",1158,"Old Fancy Lever"
"Gauges and Switches","rsgauges:oldfancy_bistableswitch2",1159,"Old Fancy Rotary Lever"
"Gauges and Switches","rsgauges:oldfancy_button",1160,"Old Fancy Button"
"Gauges and Switches","rsgauges:oldfancy_small_button",1162,"Small Old Fancy Button"
"Gauges and Switches","rsgauges:oldfancy_spring_reset_chain",1161,"Old Fancy Chain Button"
"Gauges and Switches","rsgauges:red_power_plant",1164,"Red power plant"
"Gauges and Switches","rsgauges:rustic_angular_lever",1133,"Rustic Rotary Lever"
"Gauges and Switches","rsgauges:rustic_button",1135,"Rustic Button"
"Gauges and Switches","rsgauges:rustic_contact_plate",1140,"Rustic Pressure Plate"
"Gauges and Switches","rsgauges:rustic_door_contact_plate",1139,"Rustic Door Pressure Plate"
"Gauges and Switches","rsgauges:rustic_fallthrough_detector",1144,"Rustic Fall-Through Detector Trapdoor"
"Gauges and Switches","rsgauges:rustic_high_sensitive_trapdoor",1143,"Rustic Sensitive Shock Activated Trapdoor"
"Gauges and Switches","rsgauges:rustic_lever",1131,"Rustic Lever"
"Gauges and Switches","rsgauges:rustic_nail_button",1138,"Rustic Nail Button"
"Gauges and Switches","rsgauges:rustic_nail_lever",1134,"Rustic Nail Lever"
"Gauges and Switches","rsgauges:rustic_semaphore",1145,"Rustic Redstone Semaphore"
"Gauges and Switches","rsgauges:rustic_shock_sensitive_plate",1141,"Rustic Shock Sensitive Pressure Plate"
"Gauges and Switches","rsgauges:rustic_shock_sensitive_trapdoor",1142,"Rustic Shock Activated Trapdoor"
"Gauges and Switches","rsgauges:rustic_small_button",1136,"Rustic Small Button"
"Gauges and Switches","rsgauges:rustic_spring_reset_chain",1137,"Rustic Chain Button"
"Gauges and Switches","rsgauges:rustic_two_hinge_lever",1132,"Rustic Two-Hinge Lever"
"Gauges and Switches","rsgauges:sensitive_glass_block",1170,"Redstone-Sensitive Glass Block (Light Emitting)"
"Gauges and Switches","rsgauges:stained_sensitiveglass",1171,"Coloured Redstone-Sensitive Glass Block"
"Gauges and Switches","rsgauges:switchlink_pearl",1079,"Switch Link Pearl"
"Gauges and Switches","rsgauges:valve_wheel_switch",1167,"Valve Switch"
"Gauges and Switches","rsgauges:yellow_power_plant",1163,"Yellow power plant"
"Immersive Engineering","immersiveengineering:advanced_blast_furnace",3050,"Improved Blast Furnace"
"Immersive Engineering","immersiveengineering:alloy_smelter",3049,"Alloy Kiln"
"Immersive Engineering","immersiveengineering:alloybrick",2918,"Kiln Brick"
"Immersive Engineering","immersiveengineering:alu_fence",2977,"Aluminium Fence"
"Immersive Engineering","immersiveengineering:alu_post",2981,"Aluminium Post"
"Immersive Engineering","immersiveengineering:alu_scaffolding_grate_top",2995,"Aluminium Scaffolding"
"Immersive Engineering","immersiveengineering:alu_scaffolding_standard",2989,"Aluminium Scaffolding"
"Immersive Engineering","immersiveengineering:alu_scaffolding_wooden_top",3001,"Aluminium Scaffolding"
"Immersive Engineering","immersiveengineering:alu_slope",2984,"Aluminium Structural Arm"
"Immersive Engineering","immersiveengineering:alu_wallmount",2979,"Aluminium Wallmount"
"Immersive Engineering","immersiveengineering:arc_furnace",3055,"Arc Furnace"
"Immersive Engineering","immersiveengineering:armor_faraday_chest",3177,"Faraday Chestplate"
"Immersive Engineering","immersiveengineering:armor_faraday_feet",3175,"Faraday Boots"
"Immersive Engineering","immersiveengineering:armor_faraday_head",3178,"Faraday Helmet"
"Immersive Engineering","immersiveengineering:armor_faraday_legs",3176,"Faraday Leggings"
"Immersive Engineering","immersiveengineering:armor_piercing",3145,"Armor-Piercing Cartridge"
"Immersive Engineering","immersiveengineering:armor_steel_chest",3080,"Steel Chestplate"
"Immersive Engineering","immersiveengineering:armor_steel_feet",3078,"Steel Boots"
"Immersive Engineering","immersiveengineering:armor_steel_head",3081,"Steel Helmet"
"Immersive Engineering","immersiveengineering:armor_steel_legs",3079,"Steel Leggings"
"Immersive Engineering","immersiveengineering:assembler",3056,"Assembler"
"Immersive Engineering","immersiveengineering:auto_workbench",3057,"Automated Engineer's Workbench"
"Immersive Engineering","immersiveengineering:axe_steel",3075,"Steel Axe"
"Immersive Engineering","immersiveengineering:balloon",2966,"Balloon"
"Immersive Engineering","immersiveengineering:bannerpattern_bevels",3188,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_hammer",3187,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_ornate",3189,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_treated_wood",3190,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_windmill",3191,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_wolf",3194,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_wolf_l",3193,"Banner Pattern"
"Immersive Engineering","immersiveengineering:bannerpattern_wolf_r",3192,"Banner Pattern"
"Immersive Engineering","immersiveengineering:biodiesel_bucket",2789,"Bucket of Biodiesel"
"Immersive Engineering","immersiveengineering:blast_furnace",3048,"Crude Blast Furnace"
"Immersive Engineering","immersiveengineering:blastbrick",2911,"Blast Brick"
"Immersive Engineering","immersiveengineering:blastbrick_reinforced",2912,"Reinforced Blast Brick"
"Immersive Engineering","immersiveengineering:blastfurnace_preheater",3030,"Blast Furnace Preheater"
"Immersive Engineering","immersiveengineering:blueprint",3173,"Engineer's Blueprint"
"Immersive Engineering","immersiveengineering:bottling_machine",3061,"Bottling Machine"
"Immersive Engineering","immersiveengineering:breaker_switch",3015,"Breaker Switch"
"Immersive Engineering","immersiveengineering:bucket_wheel",3058,"Bucket Wheel"
"Immersive Engineering","immersiveengineering:buckshot",3146,"Buckshot Cartridge"
"Immersive Engineering","immersiveengineering:buzzsaw",3136,"Buzzsaw"
"Immersive Engineering","immersiveengineering:capacitor_creative",3027,"Creative Capacitor"
"Immersive Engineering","immersiveengineering:capacitor_hv",3026,"HV Capacitor"
"Immersive Engineering","immersiveengineering:capacitor_lv",3024,"LV Capacitor"
"Immersive Engineering","immersiveengineering:capacitor_mv",3025,"MV Capacitor"
"Immersive Engineering","immersiveengineering:casull",3144,"Casull Cartridge"
"Immersive Engineering","immersiveengineering:charging_station",3035,"Charging Station"
"Immersive Engineering","immersiveengineering:chemthrower",3142,"Chemical Thrower"
"Immersive Engineering","immersiveengineering:chute_aluminum",3045,"Sheetmetal Chute"
"Immersive Engineering","immersiveengineering:chute_copper",3046,"Sheetmetal Chute"
"Immersive Engineering","immersiveengineering:chute_iron",3043,"Sheetmetal Chute"
"Immersive Engineering","immersiveengineering:chute_steel",3044,"Sheetmetal Chute"
"Immersive Engineering","immersiveengineering:circuit_board",3112,"Circuit Board"
"Immersive Engineering","immersiveengineering:cloche",3042,"Garden Cloche"
"Immersive Engineering","immersiveengineering:coal_coke",3090,"Coal Coke"
"Immersive Engineering","immersiveengineering:coil_hv",2970,"High-Voltage Coil Block"
"Immersive Engineering","immersiveengineering:coil_lv",2968,"Copper Coil Block"
"Immersive Engineering","immersiveengineering:coil_mv",2969,"Electrum Coil Block"
"Immersive Engineering","immersiveengineering:coke",2913,"Block of Coal Coke"
"Immersive Engineering","immersiveengineering:coke_oven",3047,"Coke Oven"
"Immersive Engineering","immersiveengineering:cokebrick",2910,"Coke Brick"
"Immersive Engineering","immersiveengineering:component_iron",3092,"Iron Mechanical Component"
"Immersive Engineering","immersiveengineering:component_steel",3093,"Steel Mechanical Component"
"Immersive Engineering","immersiveengineering:concrete",2915,"Concrete"
"Immersive Engineering","immersiveengineering:concrete_bucket",2790,"Bucket of Concrete"
"Immersive Engineering","immersiveengineering:concrete_leaded",2917,"Leaded Concrete"
"Immersive Engineering","immersiveengineering:concrete_quarter",2920,"Concrete Panel"
"Immersive Engineering","immersiveengineering:concrete_sheet",2921,"Concrete Sheet"
"Immersive Engineering","immersiveengineering:concrete_sprayed",2923,"Quickdry Concrete"
"Immersive Engineering","immersiveengineering:concrete_three_quarter",2919,"Concrete Chunk"
"Immersive Engineering","immersiveengineering:concrete_tile",2916,"Concrete Tile"
